SeqNum,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Flex,Force1,Force2,Force3,Force4,TimestampReception
1,0.0000,0.0000,0.0000,9.730,-13.160,3.850,208,228,173,146,179,2025-05-24T00:09:52.272436
2,-0.0571,-1.0214,0.0468,24.850,-90.160,7.490,243,327,174,148,180,2025-05-24T00:09:52.272525
3,-0.0478,-1.0209,0.0600,2.520,13.230,32.690,193,316,179,151,183,2025-05-24T00:09:52.272545
4,-0.0454,-1.0033,0.0659,1.680,10.710,29.470,251,290,177,151,183,2025-05-24T00:09:52.272557
5,-0.0415,-0.9780,0.0732,1.960,9.450,26.110,240,286,180,153,185,2025-05-24T00:09:52.272567
6,-0.0425,-0.9453,0.0771,2.590,9.590,23.100,253,317,180,152,185,2025-05-24T00:09:52.272577
7,-0.0459,-0.9228,0.0766,2.800,11.620,20.860,236,291,183,155,186,2025-05-24T00:09:52.272586
8,-0.0508,-0.9145,0.0820,2.310,14.140,18.270,233,332,181,156,187,2025-05-24T00:09:52.272600
9,-0.0595,-0.9209,0.0849,1.190,15.820,15.050,237,303,183,155,188,2025-05-24T00:09:52.272609
10,-0.0786,-0.9335,0.0903,0.630,15.190,11.550,211,321,185,157,190,2025-05-24T00:09:52.272618
11,-0.0830,-0.9467,0.0898,0.420,13.300,8.190,242,236,184,156,189,2025-05-24T00:09:52.272627
12,-0.0849,-0.9477,0.0864,0.490,11.620,5.600,252,332,186,158,190,2025-05-24T00:09:52.272636
13,-0.0942,-0.9462,0.0888,0.770,10.850,2.870,245,311,185,158,190,2025-05-24T00:09:52.272645
14,-0.1010,-0.9389,0.0903,0.560,10.570,0.840,238,294,186,157,190,2025-05-24T00:09:52.272653
15,-0.0986,-0.9438,0.0908,0.350,12.600,-0.980,259,324,183,159,191,2025-05-24T00:09:52.272661
16,-0.1025,-0.9492,0.0932,0.140,15.470,-3.710,251,326,182,158,191,2025-05-24T00:09:52.272670
17,-0.1078,-0.9540,0.0971,-0.210,18.830,-6.230,210,310,186,159,192,2025-05-24T00:09:52.272712
18,-0.1249,-0.9677,0.1074,-1.190,19.600,-9.870,254,333,187,160,191,2025-05-24T00:09:52.272723
19,-0.1449,-0.9721,0.1103,-2.240,17.220,-13.580,250,330,189,159,192,2025-05-24T00:09:52.272731
20,-0.1562,-0.9682,0.1118,-1.890,13.790,-16.730,247,240,183,161,193,2025-05-24T00:09:52.272739
21,-0.1586,-0.9531,0.1137,-0.350,11.410,-18.900,258,330,182,159,192,2025-05-24T00:09:52.272747
22,-0.1659,-0.9394,0.1161,0.980,10.080,-20.230,258,285,188,161,193,2025-05-24T00:09:52.272755
23,-0.1698,-0.9345,0.1220,1.330,10.080,-21.630,249,327,183,160,192,2025-05-24T00:09:52.527751
24,-0.1737,-0.9433,0.1269,2.170,11.340,-23.310,233,328,184,161,193,2025-05-24T00:09:52.527800
25,-0.1796,-0.9496,0.1283,3.430,13.300,-24.780,256,287,188,161,195,2025-05-24T00:09:52.527828
26,-0.1835,-0.9594,0.1235,4.480,15.400,-26.600,246,315,185,161,193,2025-05-24T00:09:52.527839
27,-0.1884,-0.9711,0.1210,5.180,17.080,-28.770,252,328,184,160,194,2025-05-24T00:09:52.527850
28,-0.1937,-0.9814,0.1161,5.670,17.640,-30.730,261,326,188,161,195,2025-05-24T00:09:52.527861
29,-0.1986,-0.9877,0.1118,6.440,17.780,-32.130,263,321,187,161,194,2025-05-24T00:09:52.527870
30,-0.2045,-0.9931,0.1039,7.070,18.270,-33.040,246,336,185,162,195,2025-05-24T00:09:52.527888
31,-0.2133,-0.9999,0.0981,7.770,18.690,-33.530,262,324,189,160,195,2025-05-24T00:09:52.527897
32,-0.2245,-1.0082,0.0942,7.980,19.530,-33.320,269,336,185,162,195,2025-05-24T00:09:52.527906
33,-0.2328,-1.0126,0.0893,7.770,20.440,-32.690,260,295,189,162,196,2025-05-24T00:09:52.527915
34,-0.2396,-1.0165,0.0825,7.210,21.000,-31.640,205,333,189,162,195,2025-05-24T00:09:52.527924
35,-0.2503,-1.0175,0.0800,6.510,21.070,-30.310,256,318,189,163,196,2025-05-24T00:09:52.527932
36,-0.2528,-1.0204,0.0747,5.810,19.950,-28.910,248,336,189,162,195,2025-05-24T00:09:52.527940
37,-0.2582,-1.0228,0.0732,5.250,18.340,-26.950,261,311,185,162,196,2025-05-24T00:09:52.527952
38,-0.2572,-1.0209,0.0708,4.970,16.520,-24.990,220,301,190,163,196,2025-05-24T00:09:52.527996
39,-0.2621,-1.0175,0.0664,4.760,14.630,-22.680,255,307,188,161,196,2025-05-24T00:09:52.705773
40,-0.2640,-1.0126,0.0664,4.340,13.020,-20.440,242,323,193,162,195,2025-05-24T00:09:52.705821
41,-0.2699,-1.0038,0.0620,3.780,10.850,-18.130,252,304,185,162,196,2025-05-24T00:09:52.705833
42,-0.2650,-0.9960,0.0610,3.010,8.610,-16.100,257,333,190,162,195,2025-05-24T00:09:52.705844
43,-0.2625,-0.9882,0.0630,2.170,5.320,-14.700,256,314,190,162,195,2025-05-24T00:09:52.705854
44,-0.2528,-0.9819,0.0644,1.610,2.520,-13.370,264,296,191,162,196,2025-05-24T00:09:52.705885
45,-0.2435,-0.9770,0.0693,1.820,0.420,-12.320,258,273,189,163,196,2025-05-24T00:09:52.705894
46,-0.2425,-0.9745,0.0717,2.660,-0.840,-11.760,246,273,192,163,196,2025-05-24T00:09:52.705904
47,-0.2391,-0.9692,0.0732,3.850,-1.960,-11.550,251,308,192,162,196,2025-05-24T00:09:52.705913
48,-0.2372,-0.9692,0.0752,4.550,-3.010,-11.410,266,326,182,163,197,2025-05-24T00:09:52.705922
49,-0.2289,-0.9755,0.0717,5.740,-3.500,-11.410,260,299,191,163,196,2025-05-24T00:09:52.705931
50,-0.2259,-0.9867,0.0664,7.070,-3.080,-11.830,265,267,192,163,197,2025-05-24T00:09:52.705940
51,-0.2250,-0.9975,0.0664,8.680,-2.170,-11.900,204,305,189,162,195,2025-05-24T00:09:52.705952
52,-0.2259,-1.0067,0.0571,9.660,-1.050,-11.690,263,309,192,162,196,2025-05-24T00:09:52.705961
53,-0.2328,-1.0175,0.0542,10.710,0.140,-11.200,253,310,189,162,196,2025-05-24T00:09:52.705970
54,-0.2386,-1.0228,0.0522,12.110,1.610,-10.150,257,335,191,162,195,2025-05-24T00:09:52.706015
55,-0.2420,-1.0194,0.0473,12.600,3.640,-8.470,220,269,185,162,196,2025-05-24T00:09:52.706024
56,-0.2484,-1.0126,0.0376,12.810,5.460,-5.880,204,289,188,162,196,2025-05-24T00:09:52.706033
57,-0.2542,-1.0082,0.0351,12.810,7.560,-3.430,268,301,191,163,197,2025-05-24T00:09:52.890065
58,-0.2547,-1.0063,0.0337,12.880,9.380,-0.140,250,332,188,161,195,2025-05-24T00:09:52.890136
59,-0.2586,-1.0048,0.0332,13.020,10.570,3.220,260,295,188,160,195,2025-05-24T00:09:52.890155
60,-0.2577,-1.0058,0.0342,13.300,10.780,6.650,260,341,184,161,196,2025-05-24T00:09:52.890167
61,-0.2499,-1.0053,0.0351,14.140,10.780,9.730,264,330,189,161,195,2025-05-24T00:09:52.890177
62,-0.2406,-1.0063,0.0342,14.840,11.340,12.250,246,320,185,161,194,2025-05-24T00:09:52.890191
63,-0.2259,-1.0097,0.0268,15.330,12.740,14.000,231,318,188,161,194,2025-05-24T00:09:52.890201
64,-0.2196,-1.0136,0.0224,15.540,14.770,16.100,249,320,188,160,193,2025-05-24T00:09:52.890212
65,-0.2147,-1.0233,0.0224,15.750,16.590,17.780,264,271,190,161,195,2025-05-24T00:09:52.890226
66,-0.2059,-1.0263,0.0166,16.030,18.200,19.040,264,328,189,160,193,2025-05-24T00:09:52.890238
67,-0.1981,-1.0272,0.0137,15.890,19.810,20.370,253,310,184,160,194,2025-05-24T00:09:52.890248
68,-0.1947,-1.0228,0.0112,15.680,21.490,21.420,262,341,187,161,194,2025-05-24T00:09:52.890257
69,-0.1874,-1.0233,0.0073,15.190,23.170,21.980,241,324,190,160,193,2025-05-24T00:09:52.890266
70,-0.1810,-1.0311,0.0015,14.280,24.430,22.750,264,334,189,161,193,2025-05-24T00:09:52.890279
71,-0.1815,-1.0394,0.0068,12.880,24.920,22.820,216,316,189,159,193,2025-05-24T00:09:52.890289
72,-0.1825,-1.0536,0.0078,11.830,23.590,22.540,249,315,188,160,194,2025-05-24T00:09:52.890338
73,-0.1820,-1.0604,0.0093,10.500,21.700,22.050,254,316,188,160,194,2025-05-24T00:09:52.890349
74,-0.1757,-1.0638,0.0073,9.380,19.600,21.350,259,320,189,159,193,2025-05-24T00:09:52.890358
75,-0.1693,-1.0526,0.0063,8.330,17.920,20.860,262,319,190,161,195,2025-05-24T00:09:52.975763
76,-0.1747,-1.0360,0.0161,6.510,16.730,20.440,257,309,184,160,195,2025-05-24T00:09:52.975805
77,-0.1854,-1.0155,0.0317,3.710,14.630,20.510,218,338,186,161,195,2025-05-24T00:09:52.975816
78,-0.1923,-0.9941,0.0503,1.750,12.040,20.720,254,314,192,160,195,2025-05-24T00:09:52.975827
79,-0.1937,-0.9726,0.0630,0.210,10.220,21.140,265,320,191,160,195,2025-05-24T00:09:52.975850
80,-0.1972,-0.9467,0.0766,0.000,7.700,21.350,247,339,191,162,196,2025-05-24T00:09:53.077726
81,-0.2015,-0.9306,0.0913,-0.700,3.920,21.420,247,339,188,161,195,2025-05-24T00:09:53.077763
82,-0.2015,-0.9165,0.1035,-1.470,-0.910,21.140,251,310,192,161,196,2025-05-24T00:09:53.077772
83,-0.1932,-0.9135,0.1166,-1.330,-6.090,20.020,253,321,190,160,195,2025-05-24T00:09:53.077780
84,-0.1810,-0.9121,0.1279,-0.490,-9.450,18.130,262,315,191,161,196,2025-05-24T00:09:53.077787
85,-0.1728,-0.9135,0.1381,0.840,-12.110,16.170,265,330,192,163,196,2025-05-24T00:09:53.077794
86,-0.1552,-0.9194,0.1444,1.820,-12.110,13.020,232,271,190,162,196,2025-05-24T00:09:53.077801
87,-0.1425,-0.9243,0.1484,2.730,-8.680,9.800,254,336,186,163,197,2025-05-24T00:09:53.077825
88,-0.1303,-0.9292,0.1488,3.360,-2.100,5.880,259,313,192,161,196,2025-05-24T00:09:53.081522
89,-0.1352,-0.9409,0.1523,3.570,3.640,2.380,251,329,191,162,196,2025-05-24T00:09:53.081629
90,-0.1484,-0.9511,0.1542,3.360,10.500,0.000,264,319,191,163,197,2025-05-24T00:09:53.081652
91,-0.1620,-0.9604,0.1581,3.360,15.330,-2.310,266,338,192,162,196,2025-05-24T00:09:53.336055
92,-0.1732,-0.9726,0.1610,3.500,17.710,-3.780,206,333,190,163,197,2025-05-24T00:09:53.336103
93,-0.1859,-0.9882,0.1625,3.710,18.270,-5.180,264,320,191,162,197,2025-05-24T00:09:53.336115
94,-0.1908,-0.9945,0.1620,4.270,18.060,-5.810,260,315,190,163,197,2025-05-24T00:09:53.336145
95,-0.1923,-1.0014,0.1610,4.830,17.780,-6.230,256,336,191,163,197,2025-05-24T00:09:53.336158
96,-0.1947,-1.0072,0.1625,4.900,17.850,-5.950,250,315,190,162,197,2025-05-24T00:09:53.336168
97,-0.2050,-1.0102,0.1606,4.270,19.110,-6.160,267,317,191,164,198,2025-05-24T00:09:53.336178
98,-0.2147,-1.0038,0.1571,3.500,20.370,-5.320,269,333,192,163,198,2025-05-24T00:09:53.336189
99,-0.2318,-0.9960,0.1610,1.890,21.000,-3.710,263,321,187,163,198,2025-05-24T00:09:53.336199
100,-0.2391,-0.9936,0.1659,0.070,20.720,-2.240,261,312,190,164,198,2025-05-24T00:09:53.336209
101,-0.2406,-0.9926,0.1728,-0.700,18.900,-0.910,238,321,190,163,197,2025-05-24T00:09:53.336221
102,-0.2494,-0.9936,0.1825,-0.280,15.050,0.350,266,313,191,164,199,2025-05-24T00:09:53.336231
103,-0.2450,-0.9916,0.1942,0.070,9.170,0.910,264,277,193,163,198,2025-05-24T00:09:53.336240
104,-0.2318,-0.9911,0.1986,0.910,4.760,0.980,266,341,190,163,198,2025-05-24T00:09:53.336248
105,-0.2152,-0.9897,0.2011,2.240,1.820,-17.780,255,339,192,164,198,2025-05-24T00:09:53.336257
106,-0.1972,-0.9858,0.2059,3.360,1.890,-1.890,252,324,187,163,198,2025-05-24T00:09:53.336389
107,-0.1957,-0.9799,0.2152,3.360,3.360,-3.990,267,298,190,164,198,2025-05-24T00:09:53.336399
108,-0.2001,-0.9760,0.2220,3.220,4.760,-6.090,265,268,186,162,198,2025-05-24T00:09:53.520948
109,-0.2040,-0.9692,0.2289,4.340,6.160,-8.190,249,325,193,163,198,2025-05-24T00:09:53.521017
110,-0.2015,-0.9565,0.2328,5.810,8.050,-9.730,222,333,193,164,198,2025-05-24T00:09:53.521033
111,-0.2020,-0.9501,0.2352,6.720,10.360,-10.710,271,309,186,163,197,2025-05-24T00:09:53.521044
112,-0.2040,-0.9487,0.2338,7.840,12.180,-11.410,254,339,190,164,198,2025-05-24T00:09:53.521054
113,-0.2059,-0.9492,0.2289,9.590,14.280,-11.900,249,321,192,164,198,2025-05-24T00:09:53.521065
